ID,ISC_ID,SITE,LAT,LON,AZI,TYPE,DEPTH,QUALITY,REGIME,LOCALITY,COUNTRY,DATE,TIME,NUMBER,SD,TOT_LEN,VENT,TOP,BOT,ANISOTROPY,METHOD,S1AZ,S1PL,S2AZ,S2PL,S3AZ,S3PL,MAG_TYPE,EQ_MAG,CRUST,REF1,REF2,REF3,REF4,REF5,REF6,COMMENT,PLATE,DIST
wsm00395,,,59.9,10.75,14,OC,0.02,C,TF,Oslo_1,Sea,,,2.0,5.0,,,,,,TR,192.0,6.0,283.0,13.0,85.0,76.0,,,True,STEPET1987,,,,,,FRSDB - SH=1.6 - Sh=0.0,EU,1423.0
wsm00396,,,59.85,10.417,180,OC,0.01,D,TF,Oslo,Norway,,,1.0,,,,,,,TR,180.0,17.0,270.0,0.0,0.0,73.0,,,True,STEPET1987,,,,,,FRSDB - SH=2.7 - Sh=2.5,EU,1422.0
wsm00397,,NW28,58.317,6.383,20,OC,0.08,D,TF,Titania,Norway,,,2.0,20.0,,,,,,TR,200.0,21.0,291.0,3.0,29.0,69.0,,,True,UTHEXX1989,,,,,,FRSDB - Comm. with Utheim - Leeman-N method - SH=4.2-6.9 - Sh=3.9-4.4,EU,1435.0
wsm00398,,NW27,59.067,9.683,138,OC,0.12,D,TF,Porsgrunn,Norway,,,1.0,,,,,,,TR,139.0,25.0,243.0,28.0,16.0,52.0,,,True,STEPET1987,,,,,,FRSDB - SH=15.0 - Sh=8.4,EU,1494.0
wsm00400,,NW25,61.2,7.617,116,OC,0.68,D,NF,Naddvik,Sea,,,4.0,26.0,,,,,,TR,,,,,,,,,True,UTHEXX1989,,,,,,FRSDB - Comm. with Utheim - Leeman-N method - SH=12.3-22.3 - Sh=9.0-17.0,EU,1234.0
wsm00402,,NE8,52.75,6.68,130,BO,2.2,C,U,DE-11,Netherlands,,,,,,,,,,Caliper,,,,,,,,,True,DRAXED1984,,,,,,Coordinates measured off map. Wellname means DRAXLER - EDWARDS  MISSING DEPTH,EU,1559.0
wsm00403,,NE7,52.4,6.7,135,BO,2.2,C,U,DE-10,Netherlands,,,,,,,,,,Caliper,,,,,,,,,True,DRAXED1984,,,,,,Coordinates measured off map. Wellname means DRAXLER - EDWARDS  MISSING DEPTH,EU,1521.0
wsm00404,,NE6,50.893,5.852,132,FMS,20.5,C,NF,Heerlen,Netherlands,20/12/1981,10:38:00,,,,,,,,,329.0,58.0,132.0,31.0,227.0,8.0,,3.5,True,AHORPE1983,,,,,,NC,EU,1378.0
wsm00405,,WG70,52.62,6.5,120,BO,2.2,C,U,DE-12,Netherlands,,,,,,,,,,Caliper,,,,,,,,,True,DRAXED1984,,,,,,Coordinates measured off map. Wellname means DRAXLER - EDWARDS  MISSING DEPTH,EU,1549.0
wsm00406,,WG69,52.75,6.68,130,BO,2.2,C,U,DE-11,Netherlands,,,,,,,,,,Caliper,,,,,,,,,True,DRAXED1984,,,,,,Coordinates measured off map. Wellname means DRAXLER - EDWARDS  MISSING DEPTH,EU,1559.0
wsm00407,,WG68,52.4,6.7,135,BO,2.2,C,U,DE-10,Netherlands,,,,,,,,,,Caliper,,,,,,,,,True,DRAXED1984,,,,,,Coordinates measured off map. Wellname means DRAXLER - EDWARDS  MISSING DEPTH,EU,1521.0
wsm00408,,WG26,51.06,5.97,141,FMS,13.0,C,NF,Waldfeucht,Netherlands,22/05/1982,06:00:00,,,,,,,,,328.0,64.0,141.0,26.0,51.0,1.0,ML,3.8,True,AHORPE1983,AHORET1983,,,,,NC #2 in AHORET83,EU,1393.0
wsm00409,,WG131,51.003,5.903,137,FMS,5.9,C,NF,Selfkant,Germany,02/03/1982,01:27:00,,,,,,,,,317.0,60.0,137.0,30.0,47.0,0.0,,3.5,True,AHORPE1983,AHORXX1983,NICOSA1990,,,,NC,EU,1389.0
wsm00410,,NE9,52.62,6.5,120,BO,2.2,C,U,DE-12,Netherlands,,,,,,,,,,Caliper,,,,,,,,,True,DRAXED1984,,,,,,Coordinates measured off map. Wellname means DRAXLER - EDWARDS  MISSING DEPTH,EU,1549.0
wsm00411,,BL3,51.2,5.84,70,FMS,5.0,C,SS,,Netherlands,05/06/1980,11:40.6,,,,,,,,,71.0,18.0,235.0,71.0,340.0,5.0,,4.5,True,NICOSA1990,,,,,,#118,EU,1411.0
wsm00412,,WG21,49.5231,6.3836,126,OC,0.01,E,U,Nennig,Germany,,,14.0,6.0,,,,,,DS,,,,,,,,,True,GREIXX1978,ILLIGR1978,,,,,SH=2.1 - Sh=1.2   ILLIGR1978: Middle Triassic,EU,1222.0
wsm00413,,,46.056,10.352,153,OC,0.24,D,TF,SanFiorano,Italy,,,,,,,,,,DS,333.0,26.0,237.0,12.0,125.0,61.0,,,True,MARTRI1980,,,,,,See also Dolcetta (1972) - SH=14.5 - Sh=11.8 number of measurements unknown,EU,780.0
wsm00414,,IT16,46.07,8.73,145,OC,0.21,D,TS,Roncovalgran,Italy,,,,,,,,,,DS,325.0,16.0,223.0,36.0,73.0,50.0,,,True,DOLCXX1972,MARTRI1980,,,,,SH=24.6 - Sh=10.0 Number unknown,EU,803.0
wsm00415,,IT15,46.28,8.35,38,OC,0.39,D,NF,Piedilago,Italy,,,,,,,,,,DS,190.0,63.0,38.0,24.0,302.0,13.0,,,True,MARTRI1980,,,,,,SH=7.4 - Sh=2.6 Number unknown,EU,833.0
wsm00418,,IT9,37.28,15.0,29,OC,0.01,E,U,Carlentini/S,Italy,,,,,,,,,,,,,,,,,,,True,PAQUXX1984,,,,,,Range in values about mean = +25 - -15 deg.,AF,34.0
wsm00423,,IT12,44.85,11.2,160,BO,0.0,C,U,,Italy,,,,,,,,,,,,,,,,,,,True,COXXXX1983,KLEIBA1986,,,,,Original information by Cox (1983) - measured off map by Klwin and Barr 1986.,EU,643.0
wsm00425,,IT8,37.98,15.12,8,OC,0.01,E,U,Castiglione/,Italy,,,,,,,,,,,,,,,,,,,True,BOUSET1987,,,,,,Range in values about mean =+10 - -10 deg.,AF,28.0
wsm00430,,IT7,37.92,15.15,177,OC,0.01,E,U,Francavilla/,Italy,,,,,,,,,,,,,,,,,,,True,BOUSET1987,,,,,,Range in values about mean = +8 - -8 deg.,AF,24.0
wsm00433,,IT10,37.15,14.75,17,OC,0.01,E,U,Vizzini/Sici,Italy,,,,,,,,,,,,,,,,,,,True,PAQUXX1984,,,,,,Range in values about mean = +15 - -10 deg.,AF,59.0
wsm00435,,IT6,37.86,14.96,6,OC,0.01,E,U,Randazzo/Sic,Italy,,,,,,,,,,,,,,,,,,,True,PAQUXX1984,,,,,,Range in values about mean = +5 - -7 deg.,AF,41.0
wsm00438,,IT5,37.8,14.86,18,OC,0.01,E,U,Bronte/Sicil,Italy,,,,,,,,,,,,,,,,,,,True,BOUSET1987,,,,,,Range in values about mean = +20 - -10 deg.,AF,47.0
wsm00444,,FR21,45.867,6.896,30,OC,2.5,D,U,Mont-Blanc,France,,,,,,,,,,,,,,,,,,,True,HASTXX1973,,,,,,SH=62 - Sh=47 - Measurements between 1750-2500m. D-Quality because of HAST method. Tectonic influence is possible.,EU,830.0
wsm00447,,IT4,37.66,14.83,24,OC,0.01,E,U,Adrano/Sicil,Italy,,,,,,,,,,,,,,,,,,,True,BOUSET1987,,,,,,Range in values about mean = +15 - -10 deg.,AF,46.0
wsm00455,,IT3,43.32,13.22,159,OC,0.01,E,U,Colcerasa,Italy,,,,,,,,,,,,,,,,,,,True,BOUSET1987,,,,,,Range in values about mean = +3 - -9 deg.,EU,494.0
wsm00459,,IT23,46.444,13.572,90,OC,0.4,D,TF,Raibl,Italy,,,,,,,,,,,90.0,8.0,356.0,25.0,195.0,64.0,,,True,MARTRI1980,,,,,,SH=55.4 - Sh=34.6 number unknown,EU,839.0
wsm00460,,IT22,46.553,12.616,30,OC,0.28,D,NF,Salafossa,Italy,,,,,,,,,,DS,10.0,60.0,210.0,28.0,116.0,8.0,,,True,MARTRI1980,,,,,,SH=7.4 - Sh=3.8 - Number of measurements unknown,EU,838.0
wsm00461,,IT2,42.28,12.6,82,OC,0.01,E,U,Prata,Italy,,,,,,,,,,,,,,,,,,,True,BOUSET1987,,,,,,Range in values about mean = +7 - -10 deg.,EU,370.0
wsm00462,,IT21,46.443,12.422,72,OC,0.12,D,SS,Pelos,Italy,,,,,,,,,,DS,252.0,20.0,125.0,59.0,350.0,23.0,,,True,MARTRI1980,,,,,,SH=8.1 - Sh=4.5,EU,824.0
wsm00463,,,46.18,10.347,148,OC,0.25,D,SS,Edolo,Italy,,,,,,,,,,DS,328.0,13.0,130.0,76.0,233.0,3.0,,,True,MARTRI1980,,,,,,SH=35.8 - Sh=13.9 Number not known,EU,794.0
wsm00467,,HU24,47.415,21.787,39,BO,2.64,B,U,Bagamer-1,Hungary,,,2.0,10.0,182.0,,2517.0,2753.0,,,,,,,,,,,True,DOEVMU1990,,,,,,NC,EU,848.0
wsm00468,,HU23,46.321,19.989,73,BO,2.6,C,U,Zsombo+Kisku,Hungary,,,5.0,,75.0,,2501.0,2861.0,,,,,,,,,,,True,DOEVMU1990,,,,,,Combination of two wells: Zsombo+Kiskundorozsma-10,EU,783.0
wsm00469,,HU2,47.982,22.113,100,BO,1.57,C,U,Baktaloranth,Hungary,,,2.0,5.0,43.0,,1500.0,1635.0,,,,,,,,,,,True,MUELHO1989,,,,,,NC,EU,898.0
wsm00470,,HU21,46.667,17.187,138,BO,0.0,C,U,Savoly-K-1,Hungary,,,1.0,,100.0,,,,,,,,,,,,,,True,DOEVMU1990,,,,,,NC,EU,836.0
wsm00471,,HU20,47.145,20.245,104,BO,2.26,D,U,Kunszentmart,Hungary,,,2.0,14.0,20.0,,,,,,,,,,,,,,True,DOEVMU1990,,,,,,NC,EU,859.0
wsm00472,,HU19,47.204,21.215,41,BO,1.12,C,U,Biharnagybaj,Hungary,,,5.0,19.0,172.0,,,,,,,,,,,,,,True,DOEVMU1990,,,,,,NC,EU,839.0
wsm00473,,HU17,46.366,19.53,100,BO,0.0,C,U,Kiskunhalas-,Hungary,,,1.0,,80.0,,,,,,,,,,,,,,True,DOEVMU1990,,,,,,NC,EU,804.0
wsm00474,,HU8,46.694,20.454,7,BO,3.08,C,U,Fabiansebest,Hungary,,,3.0,20.0,59.0,,2995.0,3167.0,,,,,,,,,,,True,MUELHO1989,,,,,,NC,EU,806.0
wsm00475,,HU5,46.707,19.922,37,BO,3.33,C,U,Gater-M1,Hungary,,,2.0,3.0,323.0,,3183.0,3486.0,,,,,,,,,,,True,MUELHO1989,,,,,,NC,EU,824.0
wsm00476,,HU4,47.22,21.322,90,BO,2.08,D,U,Foldes-3,Hungary,,,1.0,,150.0,,2000.0,2150.0,,,,,,,,,,,True,MUELHO1989,,,,,,NC,EU,838.0
wsm00477,,HU39,46.279,19.839,69,BO,2.03,C,U,Rusza-23,Hungary,,,5.0,20.0,149.0,,1834.0,2221.0,,,,,,,,,,,True,DOEVMU1990,,,,,,NC,EU,784.0
wsm00478,,HU38,46.279,19.839,10,BO,1.71,D,U,Rusza-22,Hungary,,,5.0,34.0,219.0,,1534.0,1875.0,,,,,,,,,,,True,DOEVMU1990,,,,,,NC,EU,784.0
wsm00479,,HU37,46.279,19.839,55,BO,2.57,B,U,Rusza-21,Hungary,,,11.0,11.0,235.0,,2150.0,2921.0,,,,,,,,,,,True,DOEVMU1990,,,,,,NC,EU,784.0
wsm00480,,HU35,46.397,20.809,76,BO,1.38,C,U,Vegegyhaza-N,Hungary,,,3.0,3.0,37.0,,1286.0,1468.0,,,,,,,,,,,True,DOEVMU1990,,,,,,NC,EU,766.0
wsm00481,,HU16,46.365,19.516,35,BO,0.0,B,U,Kiskunhalas-,Hungary,,,11.0,16.0,,,,,,,,,,,,,,,True,DOEVMU1990,,,,,,NC,EU,804.0
wsm00482,,HU34,47.244,20.422,71,BO,1.88,B,U,Nagykoru-15,Hungary,,,4.0,2.0,95.0,,1750.0,1906.0,,,,,,,,,,,True,DOEVMU1990,,,,,,NC,EU,864.0
wsm00483,,HU3,47.351,17.666,124,BO,1.1,B,U,Bakonyszucs-,Hungary,,,3.0,13.0,154.0,,900.0,1297.0,,,,,,,,,,,True,MUELHO1989,,,,,,NC,EU,910.0
wsm00484,,HU33,46.983,21.431,81,BO,2.09,C,U,Komadi-51,Hungary,,,3.0,12.0,60.0,,2046.0,2140.0,,,,,,,,,,,True,DOEVMU1990,,,,,,NC,EU,811.0
wsm00485,,HU32,47.025,21.047,87,BO,2.14,B,U,Korosladany-,Hungary,,,2.0,3.0,205.0,,2000.0,2284.0,,,,,,,,,,,True,DOEVMU1990,,,,,,NC,EU,825.0
wsm00486,,HU30,47.075,21.495,0,BO,0.0,E,U,Mezosas-15,Hungary,,,,,,,,,,,,,,,,,,,True,DOEVMU1990,,,,,,NC,EU,819.0
wsm00487,,HU29,47.082,21.452,0,BO,0.0,E,U,Mezosas-14,Hungary,,,,,,,,,,,,,,,,,,,True,DOEVMU1990,,,,,,NC,EU,821.0
wsm00488,,HU28,46.859,20.789,47,BO,2.64,C,U,Ormenykut-1,Hungary,,,5.0,10.0,54.0,,2581.0,2691.0,,,,,,,,,,,True,DOEVMU1990,,,,,,NC,EU,814.0
wsm00489,,HU27,47.239,20.653,62,BO,1.34,C,U,Kisujszallas,Hungary,,,1.0,,61.0,,1304.0,1365.0,,,,,,,,,,,True,DOEVMU1990,,,,,,NC,EU,858.0
wsm00490,,HU26,46.99,20.789,71,BO,2.35,D,U,Endrod-E-8,Hungary,,,3.0,5.0,10.0,,2374.0,2486.0,,,,,,,,,,,True,DOEVMU1990,,,,,,NC,EU,828.0
wsm00491,,HU25,46.851,20.179,14,BO,2.11,B,U,Tiszakurt-2,Hungary,,,6.0,12.0,49.0,,2030.0,2242.0,,,,,,,,,,,True,DOEVMU1990,,,,,,NC,EU,831.0
wsm00492,,HU1,47.368,21.729,116,BO,1.81,B,U,Sarand-2,Hungary,,,16.0,10.0,200.0,,1500.0,2125.0,,,,,,,,,,,True,MUELHO1989,,,,,,NC,EU,844.0
wsm00493,,GR24,37.0,22.17,100,OC,0.01,E,SS,Almyro,Greece,,,5.0,,,,,,,,,,,,,,,,True,PAQUET1982,,,,,,Range in values about mean = +10 - -25 deg. PAQUET82 #15 - SH = 3 - Sh = -1,AS,86.0
wsm00494,,GR23,37.58,22.33,100,OC,0.01,E,NF,Kapsas,Greece,,,7.0,,,,,,,,,,,,,,,,True,PAQUET1982,,,,,,Range in values about mean = +35 - -10 deg. PAQUET82 #14 - SH = -0.5 - Sh = -2.5 MPa,AS,84.0
wsm00495,,GR21,39.67,20.75,20,OC,0.01,E,NF,Kontsika,Greece,,,7.0,,,,,,,,,,,,,,,,True,PAQUET1982,,,,,,Range in values about mean =+15 - -15 deg. PAQUET82 #12. SH = -0.5 Sh= -2 MPa,EU,136.0
wsm00496,,GR20,39.75,20.67,20,OC,0.01,E,NS,Karitsa,Greece,,,10.0,,,,,,,,,,,,,,,,True,PAQUET1982,,,,,,Range in values about mean = +20 - -15 deg. PAQUET82 # 11 - SH = 0 - Sh = -2.0,EU,144.0
wsm00497,,GR19,40.25,21.42,5,OC,0.01,E,NF,Vateron,Greece,,,6.0,,,,,,,,,,,,,,,,True,PAQUET1982,,,,,,Range in values about mean = +10 - -15 deg. PAQUET82 #10 SH=-1.5 - Sh = -2.5,EU,203.0
wsm00498,,GR17,41.08,24.75,125,OC,0.01,E,NS,Paradisos,Greece,,,7.0,,,,,,,,,,,,,,,,True,PAQUET1982,,,,,,Range in values about mean = +35 - -15 deg. PAQUET82 #8 - SH=0 - Sh = -2MPa,EU,111.0
wsm00505,,GR13,40.75,22.83,75,OC,0.01,E,SS,Messeion,Greece,,,4.0,,,,,,,,,,,,,,,,True,PAQUET1982,,,,,,Range in values about mean = +5 - -10 deg. Paquet82 #3 - SH = 1.0 Sh =-3 MPa,EU,136.0
wsm00507,,GR63,40.033,22.028,72,GFI,0.0,B,NF,Almopias,Greece,,,23.0,,,,,,,,20.0,85.0,252.0,3.0,162.0,4.0,,,True,MERCET1989,,,,,,Quarternary striae surfaces and - or tension gashes. S2(252 - 3).,EU,148.0
wsm00508,,GR62,40.04,22.203,83,GFI,0.0,B,NF,Almopias,Greece,,,10.0,,,,,,,,96.0,84.0,263.0,6.0,353.0,1.0,,,True,MERCET1989,,,,,,Striae surfaces and - or tension gashes. #AM26.,EU,137.0
wsm00509,,GR61,40.85,22.117,70,GFI,0.0,B,NF,Almopias,Greece,,,10.0,,,,,,,,109.0,84.0,250.0,5.0,340.0,4.0,,,True,MERCET1989,,,,,,Undifferentiated bedrock deposits aff. by mid-Pleist. to Recent faults - striae surfaces and - or tension gashes. #AM(12).,EU,189.0
wsm00510,,GR60,40.053,22.127,103,GFI,0.0,C,NF,Almopias,Greece,,,8.0,,,,,,,,103.0,74.0,283.0,16.0,192.0,2.0,,,True,MERCET1989,,,,,,Undifferentiated bedrock depos. affect. by mid-Pleist. to Recent faults - striae and - or tension gashes. #AM(8).,EU,143.0
wsm00511,,GR59,41.125,23.567,90,GFI,0.0,A,NF,Strimon,Greece,,,10.0,,,,,,,,317.0,86.0,90.0,3.0,0.0,0.0,,,True,MERCET1989,,,,,,Quarternary striae surfaces and - or tension gashes. #ST32.,EU,139.0
wsm00512,,GR58,41.125,23.567,34,GFI,0.0,A,NF,Strimon,Greece,,,14.0,,,,,,,,87.0,81.0,214.0,5.0,304.0,4.0,,,True,MERCET1989,,,,,,Quarternary striae surfaces and - or tension gashes. #ST20.,EU,139.0
wsm00513,,GR56,40.867,23.882,78,GFI,0.0,B,NF,Strimon,Greece,,,8.0,,,,,,,,320.0,79.0,78.0,5.0,169.0,10.0,,,True,MERCET1989,,,,,,Pliocene deposits affected by mid-Pleistocene to Recent faults - striae surfaces. #ST10(2).,EU,106.0
wsm00514,,GR55,40.867,23.882,88,GFI,0.0,B,NF,Strimon,Greece,,,17.0,,,,,,,,148.0,84.0,268.0,3.0,358.0,5.0,,,True,MERCET1989,,,,,,Striae surfaces and - or tension gashes. #ST2.,EU,106.0
wsm00515,,GR54,40.683,23.05,62,GFI,0.0,B,NF,Thessaloniki,Greece,,,,,,,,,,,350.0,82.0,242.0,2.0,152.0,8.0,,,True,MERCET1989,,,,,,Age of deposits and number of faults not listed in table. #KA.,EU,117.0
wsm00516,,GR12,41.0,22.75,95,OC,0.01,E,SS,Vaptistis,Greece,,,4.0,,,,,,,,,,,,,,,,True,PAQUET1982,,,,,,Range in values about mean = +10 - -15 deg. SH = 2 - Sh = -2 MPa Paquet82 #2,EU,160.0
wsm00517,,GR53,40.667,23.333,97,GFI,0.0,A,NF,Thessaloniki,Greece,,,39.0,,,,,,,,273.0,78.0,97.0,12.0,7.0,1.0,,,True,MERCET1989,,,,,,Striae surfaces and - or tension gashes - (age not listed) - #THM.,EU,101.0
wsm00518,,GR52,40.667,23.333,74,GFI,0.0,A,NF,Thessaloniki,Greece,,,11.0,,,,,,,,128.0,74.0,254.0,10.0,346.0,12.0,,,True,MERCET1989,,,,,,Striae surfaces and - or tension gashes - #TH,EU,101.0
wsm00519,,GR5,35.4,24.7,23,OC,0.01,E,U,Panormas,Greece,,,,,,,,,,,,,,,,,,,True,PAQUET1984,,,,,,Range in values about mean = +19 - -16 deg.,AS,114.0
wsm00520,,GR46,40.917,25.917,84,GFI,0.0,A,NF,Thraki,Greece,,,16.0,,,,,,,,223.0,81.0,84.0,7.0,353.0,6.0,,,True,MERCET1989,,,,,,Miocene deposits affected by mid-Pleistocene to Recent faults - striae surfaces and - or tension gashes. #TK11(2).,EU,66.0
wsm00521,,GR45,40.877,26.057,83,GFI,0.0,A,NF,Thraki,Greece,,,28.0,,,,,,,,172.0,77.0,263.0,0.0,353.0,13.0,,,True,MERCET1989,,,,,,Oligocene and Miocene deposits affected by mid-Pleist. to Recent faults - striae and - or tension gashes. #TK10(2).,EU,58.0
wsm00522,,GR4,35.25,25.65,60,OC,0.01,E,U,Fourni,Greece,,,,,,,,,,,,,,,,,,,True,PAQUET1984,,,,,,Range in values about mean = +10 - -25 deg.,AS,112.0
wsm00523,,GR3,35.33,25.25,67,OC,0.01,E,U,Kokini,Greece,,,,,,,,,,,,,,,,,,,True,PAQUET1984,,,,,,Range in values about mean = +23 - -21 deg.,AS,124.0
wsm00525,,GR26,39.33,22.42,110,OC,0.0,E,SS,Farsala,Greece,,,,,,,,,,,,,,,,,,,True,PAQUET1982,,,,,,95 - confidence range in values about mean = +40 - -30 deg. PAQUET82 #4 - SH = 1 - Sh = -0.1MPa,EU,80.0
wsm00526,,GR25,36.75,22.83,95,OC,0.01,E,SS,Plitra,Greece,,,5.0,,,,,,,,,,,,,,,,True,PAQUET1982,,,,,,Range in values about mean = +15 - -5 deg. PAQUET82 #16 - SH = 3 - Sh = -2 MPa,AS,119.0
wsm00527,,GR11,40.75,21.83,80,OC,0.01,E,NF,Vergortis,Greece,,,8.0,,,,,,,,,,,,,,,,True,PAQUET1982,,,,,,Range in values about mean = +15 - -20 deg. SH = 0 - Sh = -2  Paquet82 #1,EU,202.0
wsm00564,,FR8,46.63,0.37,141,OC,0.0,E,U,Bonnillet,France,,,,,,,,,,FJ,,,,,,,,,True,FROIET1980,,,,,,95 - confidence error = +16 - -14 deg. SH=0.9 MPa Sh=0.2 MPa Depth  unknown,EU,1117.0
wsm00572,,FR7,46.53,0.55,100,OC,0.0,E,TF,Terce,France,,,,,,,,,,FJ,,,,,,,,,True,FROIET1980,,,,,,95 - confidence error = +5 - -4 deg. SH = 5.1 MPa - Sh = 1.4 MPa,EU,1103.0
wsm00576,,FR69,43.07,-0.42,125,FMF,4.0,Xmi,NF,Arudy-Pyrene,France,,,48.0,,,,,,,FM,272.0,66.0,125.0,20.0,32.0,12.0,,,True,GAGNHA1982,NICOSA1990,PHILGR1991,RIVECI1990,,,FMAbasedoninversionofpolaritiesofmainshockandaftershock-wellconstrainedinversion-#34inN,EU,758.0
wsm00577,,FR6,47.63,3.96,167,OC,0.0,E,SS,Massangis,France,,,,,,,,,,FJ,,,,,,,,,True,FROIET1980,,,,,,95 - confidence error = +10 - -12 deg. Quality ranking according to  Overcoring was used. SH=2.4 - Sh=-0.2,EU,1109.0
wsm00579,,FR5,47.72,4.22,152,OC,0.0,E,TF,Ravieres,France,,,,,,,,,,FJ,,,,,,,,,True,FROIET1980,,,,,,95 - confidence error = +2 - -2 deg. SH = 2.2 MPa Sh = 0.5,EU,1107.0
wsm00586,,FR4,47.88,4.52,149,OC,0.0,E,TS,Etrochy,France,,,,,,,,,,FJ,,,,,,,,,True,FROIET1980,,,,,,95 - confidence error = +36 - -30 deg. SH = 1.1 Pa Sh = 0.0,EU,1111.0
wsm00588,,FR37,47.867,7.333,11,HF,0.67,B,U,Mulhouse,France,,,3.0,1.0,,,,,,,,,,,,,,,True,CORNXX1983,,,,,,Check coordinates. Salt could have influenced the measurements > B- Quality.,EU,1025.0
wsm00589,,FR36,45.841,5.321,31,OC,0.01,E,SS,La-Balme,France,,,11.0,31.0,,,,,,DS,,,,,,,,,True,BECKEI1989,,,,,,SH=2.4 - Sh=-0.2 Location close to Brerse-graben - Density = 2.7,EU,885.0
wsm00591,,FR34,46.079,3.673,166,HF,0.62,E,U,Le_Mayet_de_,France,,,,,,,,,,,,,,,,,,,True,CORNXX1986,,,,,,This location was measured twice by Cornet - see also FR 173,EU,976.0
wsm00592,,FR3,48.11,5.17,148,OC,0.0,E,SS,Choignes,France,,,,,,,,,,FJ,,,,,,,,,True,FROIET1980,,,,,,95 - confidence error = +10 - -14 deg. SH=1.1 - Sh=0.2,EU,1111.0
wsm00593,,FR32,48.46,1.15,107,OC,0.0,E,U,Louvigne,France,,,,,,,,,,FJ,,,,,,,,,True,PAQUET1978,,,,,,SH=17.1 - Sh=10.2 Depth unknown,EU,1301.0
wsm00594,,FR31,43.0,-1.0,105,BO,0.0,Xmi,U,Pyrenee_Fore,France,,,,,,,,,,,,,,,,,,,True,JANOET1988,,,,,,27-38observationsfitthesolution.Table3-N3.,EU,766.0
wsm00595,,FR30,43.1,0.0,120,BO,0.0,Xmi,U,Pyrenee_Fore,France,,,,,,,,,,,,,,,,,,,True,JANOET1988,,,,,,NC,EU,752.0
wsm00596,,FR29,48.2,2.5,135,BO,0.0,C,U,Paris_Basin-,France,,,,,,,,,,,,,,,,,,,True,JANOET1988,,,,,,NC,EU,1223.0
wsm00597,,FR28,48.4,3.0,155,BO,0.0,C,U,Paris_Basin-,France,,,,,,,,,,,,,,,,,,,True,JANOET1988,,,,,,NC,EU,1220.0
wsm00598,,FR27,48.5,1.8,155,BO,0.0,C,U,Paris_Basin-,France,,,,,,,,,,,,,,,,,,,True,JANOET1988,,,,,,NC,EU,1279.0
wsm00599,,FR26,48.9,2.1,140,BO,0.0,C,U,Paris_Basin-,France,,,,,,,,,,,,,,,,,,,True,JANOET1988,,,,,,NC,EU,1303.0
wsm00600,,FR1,43.333,2.533,8,OC,0.01,D,SS,Caunes-Miner,France,,,4.0,3.0,,,,,,,,,,,,,,,True,PAQUXX1981,,,,,,Error=+3--2deg-SH=4.0-Sh=-0.5,EU,723.0
wsm00601,,FR25,48.9,3.9,140,BO,0.0,C,U,Paris_Basin-,France,,,,,,,,,,,,,,,,,,,True,JANOET1988,,,,,,NC,EU,1232.0
wsm00603,,FR23,49.2,3.9,90,BO,0.0,C,U,Paris_Basin-,France,,,,,,,,,,,,,,,,,,,True,JANOET1988,,,,,,NC,EU,1262.0
wsm00604,,FR2,44.45,4.317,135,OC,0.01,D,SS,Labaume,France,,,8.0,9.0,,,,,,,,,,,,,,,True,PAQUXX1981,,,,,,Error=+4--9deg.SH=3.5-Sh=-1.5,EU,794.0
wsm00605,,FR22,45.9,5.2,172,BO,0.79,B,U,Cormoz-1,France,,,14.0,16.0,347.0,,300.0,1275.0,,,,,,,,,,,True,MARSXX1988,,,,,,NC,EU,896.0
wsm00608,,FR153,47.1,6.44,142,FMS,15.0,E,SS,,France,,,,,,,,,,,,,,,,,,,True,DOREET1983,,,,,,NC,EU,969.0
wsm00609,,FR14,44.85,4.7,140,BO,0.0,Xmi,U,,France,,,,,,,,,,,,,,,,,,,True,COXXXX1983,KLEIBA1986,,,,,OriginalinformationinCox(1983)-measuredoffmapbyKleinandBarr1986.,EU,817.0
wsm00610,,FR149,48.27,6.55,999,FMS,5.0,E,U,Jura,France,22/02/1973,48:33.2,,,,,,,,,160.0,40.0,11.0,46.0,264.0,16.0,ML,4.1,True,DOREET1983,PHILGR1991,,,,,reasonably well constrained and consistent with regional stress tensor,EU,1087.0
wsm00612,,FR145,47.38,5.25,3,FMS,0.0,D,SS,Jura,France,16/07/1967,04:10.3,,,,,,,,,3.0,2.0,270.0,56.0,94.0,34.0,ML,4.1,True,DOREET1983,PHILGR1991,,,,,reasonably well constrained and consistant with regional stress tensor.,EU,1036.0
wsm00615,,FR13,48.217,3.55,122,BO,1.33,B,U,Flacy,France,,,3.0,7.0,250.0,,1200.0,1450.0,,,,,,,,,,,True,CLAUXX1987,,,,,,NC,EU,1180.0
wsm00625,,FR11,48.967,3.533,157,BO,1.75,B,U,Villeperdue,France,,,3.0,20.0,290.0,,1650.0,1840.0,,,,,,,,,,,True,CLAUXX1987,,,,,,NC,EU,1252.0
wsm00637,,FR9,45.68,0.4,139,OC,0.0,E,TF,Vilhonneur,France,,,,,,,,,,FJ,,,,,,,,,True,FROIET1980,,,,,,95 - confidence error = +27 - -25 deg. SH=1.2 - Sh=0.5,EU,1014.0
wsm00653,,FN12,60.25,24.13,143,OC,0.2,D,TF,Toermae,Finland,,,,18.0,,,,,,HG,,,,,,,,,True,STEPET1987,VUORXX1981,,,,,FRSDB. Measurements done under a stope level. SH=14.1-21.6 Sh=8.5-13.5 rock:pegmatite - limestone,EU,1609.0
